scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (5 rps),large,5_rps,44,479.233,10.373000000000001
Large Message (5 rps),large,5_rps,45,582.289,9.268
Large Message (5 rps),large,5_rps,46,484.769,9.530999999999999
Large Message (5 rps),large,5_rps,47,490.03799999999995,9.716000000000001
Large Message (5 rps),large,5_rps,48,547.001,8.852
Large Message (5 rps),large,5_rps,49,572.7189999999999,8.343
Large Message (5 rps),large,5_rps,50,503.4920000000001,9.292
Large Message (5 rps),large,5_rps,51,549.1819999999999,9.41
Large Message (5 rps),large,5_rps,52,570.232,9.299999999999999
Large Message (5 rps),large,5_rps,53,569.145,9.652000000000001
Large Message (5 rps),large,5_rps,54,600.635,12.777000000000001
Large Message (5 rps),large,5_rps,55,493.172,8.427999999999999
Large Message (5 rps),large,5_rps,56,7329.623,12.531
Large Message (5 rps),large,5_rps,57,480.87800000000004,9.795
Large Message (5 rps),large,5_rps,58,572.858,9.449000000000002
Large Message (5 rps),large,5_rps,59,494.908,8.827
Large Message (5 rps),large,5_rps,60,503.78599999999994,12.302999999999999
Large Message (5 rps),large,5_rps,61,484.41,8.317
Large Message (5 rps),large,5_rps,62,537.2719999999999,8.308
Large Message (5 rps),large,5_rps,63,493.997,8.212
Large Message (5 rps),large,5_rps,64,482.12899999999996,8.222
Large Message (5 rps),large,5_rps,65,484.96299999999997,13.94
Large Message (5 rps),large,5_rps,66,540.756,8.579
Large Message (5 rps),large,5_rps,67,566.177,8.517
Large Message (5 rps),large,5_rps,68,569.933,9.22
Large Message (5 rps),large,5_rps,69,558.1890000000001,9.195
Large Message (5 rps),large,5_rps,70,495.5,8.623000000000001
Large Message (5 rps),large,5_rps,71,548.2900000000001,8.435
Large Message (5 rps),large,5_rps,72,473.94599999999997,8.465
Large Message (5 rps),large,5_rps,73,552.823,9.275
Large Message (5 rps),large,5_rps,74,480.12899999999996,9.693999999999999
Large Message (5 rps),large,5_rps,75,567.5219999999999,9.484
Large Message (5 rps),large,5_rps,76,555.434,9.424999999999999
Large Message (5 rps),large,5_rps,77,545.419,9.41
Large Message (5 rps),large,5_rps,78,552.805,8.95
Large Message (5 rps),large,5_rps,79,503.72499999999997,9.530999999999999
Large Message (5 rps),large,5_rps,80,577.174,8.469000000000001
Large Message (5 rps),large,5_rps,81,496.072,9.306
Large Message (5 rps),large,5_rps,82,556.538,8.328000000000001
Large Message (5 rps),large,5_rps,83,565.3470000000001,7.819
Large Message (5 rps),large,5_rps,84,555.428,8.921999999999999
Large Message (5 rps),large,5_rps,85,576.613,9.269
Large Message (5 rps),large,5_rps,86,493.105,8.69
Large Message (5 rps),large,5_rps,87,480.502,10.551
Large Message (5 rps),large,5_rps,88,571.6,8.449
Large Message (5 rps),large,5_rps,89,603.93,9.412
Large Message (5 rps),large,5_rps,90,554.942,8.429
Large Message (5 rps),large,5_rps,91,556.725,8.944
Large Message (5 rps),large,5_rps,92,546.528,9.315999999999999
Large Message (5 rps),large,5_rps,93,536.852,8.304
Large Message (5 rps),large,5_rps,94,554.2470000000001,9.198
Large Message (5 rps),large,5_rps,95,543.885,9.306
Large Message (5 rps),large,5_rps,96,480.07,9.097
Large Message (5 rps),large,5_rps,97,472.709,9.318999999999999
