scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (5 rps),large,5_rps,46,528.443,59.198
Large Message (5 rps),large,5_rps,47,536.442,63.595
Large Message (5 rps),large,5_rps,48,601.827,53.923
Large Message (5 rps),large,5_rps,49,513.944,75.085
Large Message (5 rps),large,5_rps,50,533.5490000000001,64.211
Large Message (5 rps),large,5_rps,51,526.509,76.699
Large Message (5 rps),large,5_rps,52,513.327,67.378
Large Message (5 rps),large,5_rps,53,526.479,66.72699999999999
Large Message (5 rps),large,5_rps,54,531.266,64.232
Large Message (5 rps),large,5_rps,55,639.2769999999999,78.486
Large Message (5 rps),large,5_rps,56,590.055,73.604
Large Message (5 rps),large,5_rps,57,538.586,71.42099999999999
Large Message (5 rps),large,5_rps,58,527.977,77.825
Large Message (5 rps),large,5_rps,59,567.23,87.15100000000001
Large Message (5 rps),large,5_rps,60,512.076,60.513999999999996
Large Message (5 rps),large,5_rps,61,513.71,66.464
Large Message (5 rps),large,5_rps,62,518.868,63.664
Large Message (5 rps),large,5_rps,63,644.807,62.036
Large Message (5 rps),large,5_rps,64,576.607,74.626
Large Message (5 rps),large,5_rps,65,503.53099999999995,60.464999999999996
Large Message (5 rps),large,5_rps,66,627.875,63.977000000000004
Large Message (5 rps),large,5_rps,67,582.4639999999999,128.591
Large Message (5 rps),large,5_rps,68,587.934,114.97699999999999
Large Message (5 rps),large,5_rps,69,588.9159999999999,58.431999999999995
Large Message (5 rps),large,5_rps,70,584.5350000000001,62.727000000000004
Large Message (5 rps),large,5_rps,71,544.635,76.647
Large Message (5 rps),large,5_rps,72,505.637,72.044
Large Message (5 rps),large,5_rps,73,619.87,73.325
Large Message (5 rps),large,5_rps,74,580.841,69.79599999999999
Large Message (5 rps),large,5_rps,75,562.303,75.872
Large Message (5 rps),large,5_rps,76,512.088,65.388
Large Message (5 rps),large,5_rps,77,539.8100000000001,71.393
Large Message (5 rps),large,5_rps,78,579.7139999999999,73.984
Large Message (5 rps),large,5_rps,79,662.149,95.515
Large Message (5 rps),large,5_rps,80,572.053,72.559
Large Message (5 rps),large,5_rps,81,622.9449999999999,69.45700000000001
Large Message (5 rps),large,5_rps,82,587.869,67.635
Large Message (5 rps),large,5_rps,83,534.841,75.529
Large Message (5 rps),large,5_rps,84,667.8539999999999,91.521
Large Message (5 rps),large,5_rps,85,583.8290000000001,62.839000000000006
Large Message (5 rps),large,5_rps,86,508.902,52.693
Large Message (5 rps),large,5_rps,87,648.3489999999999,112.429
Large Message (5 rps),large,5_rps,88,637.8589999999999,68.74900000000001
Large Message (5 rps),large,5_rps,89,525.1940000000001,71.155
Large Message (5 rps),large,5_rps,90,575.058,59.713
Large Message (5 rps),large,5_rps,91,601.693,63.214999999999996
Large Message (5 rps),large,5_rps,92,592.2030000000001,65.744
Large Message (5 rps),large,5_rps,93,659.563,80.746
Large Message (5 rps),large,5_rps,94,539.137,66.027
Large Message (5 rps),large,5_rps,95,499.426,72.926
Large Message (5 rps),large,5_rps,96,513.102,65.345
Large Message (5 rps),large,5_rps,97,659.3489999999999,101.588
Large Message (5 rps),large,5_rps,98,544.2669999999999,78.496
Large Message (5 rps),large,5_rps,99,537.726,72.092
Large Message (5 rps),large,5_rps,100,522.65,70.50399999999999
Large Message (5 rps),large,5_rps,101,524.6070000000001,69.768
Large Message (5 rps),large,5_rps,102,638.24,73.87299999999999
Large Message (5 rps),large,5_rps,103,538.946,76.124
Large Message (5 rps),large,5_rps,104,582.9689999999999,70.06099999999999
Large Message (5 rps),large,5_rps,105,582.3960000000001,67.17099999999999
Large Message (5 rps),large,5_rps,106,538.7950000000001,73.89999999999999
Large Message (5 rps),large,5_rps,107,647.9390000000001,74.709
Large Message (5 rps),large,5_rps,108,578.99,58.439
Large Message (5 rps),large,5_rps,109,531.612,68.375
Large Message (5 rps),large,5_rps,110,581.036,59.138999999999996
Large Message (5 rps),large,5_rps,111,639.657,65.346
Large Message (5 rps),large,5_rps,112,529.2750000000001,76.816
Large Message (5 rps),large,5_rps,113,631.247,63.913
Large Message (5 rps),large,5_rps,114,507.49100000000004,68.274
Large Message (5 rps),large,5_rps,115,647.032,70.53
Large Message (5 rps),large,5_rps,116,573.712,61.969
Large Message (5 rps),large,5_rps,117,536.577,69.185
Large Message (5 rps),large,5_rps,118,613.3420000000001,64.42699999999999
Large Message (5 rps),large,5_rps,119,600.182,64.869
Large Message (5 rps),large,5_rps,120,582.486,66.369
