mechanism,region_pair,message_size_bytes,rate_rps,end_to_end_latency_ms,vcpu,memory_mb,source
pubsub,us-east1->us-west1,10240,5.0,627.341,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,602.047,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,100.57000000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.39800000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.12,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.675,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,112.214,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.257,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.715,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,163.75400000000002,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.921,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.568,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.85600000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.591,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.024,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.736,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.78399999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.188,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.67800000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.49300000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.84599999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,81.055,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.118,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.454,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.866,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.79599999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.875,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,127.939,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.453,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.37299999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.045,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.1,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,98.815,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.898,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.82,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.48100000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,101.622,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.007,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.601,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,96.411,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.17099999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.84400000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.52600000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,100.907,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.027,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,100.23899999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.365,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.772,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,100.701,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,101.788,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.588,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.693,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.359,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.05,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,97.735,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.199,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,98.616,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,106.71600000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,96.163,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.239,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.21300000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,106.446,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,120.851,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.20700000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,111.08500000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,104.108,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.089,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,71.42999999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.016,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.10300000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,98.833,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,102.789,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,99.876,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.742,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.89,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.292,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,98.955,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,97.493,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,101.664,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.882,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.534,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.873,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.80199999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.667,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,77.033,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.216,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.21900000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.035,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.00099999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.422,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.396,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,79.937,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.533,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.197,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.419,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,76.087,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,107.35799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.355,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.02099999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.466,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.737,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.619,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,92.381,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,98.735,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.687,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,13582.459,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,102.831,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,103.226,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.493,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,101.89,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.78699999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.522,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.77499999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.018,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.072,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.63300000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,102.43900000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,80.467,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,81.10499999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.862,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,94.191,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.123,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.844,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.52799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.85199999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,105.33099999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.98,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,80.87,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.56400000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.65,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.99600000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.733,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.199,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.167,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.63799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.437,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.432,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.298,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.52900000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.91799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,77.024,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.27000000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,71.787,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.70100000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,96.206,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.344,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.747,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.90299999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.39699999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.319,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.226,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.892,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.682,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.077,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.396,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,80.87700000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.00999999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.78,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.495,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,95.947,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.19399999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.455,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.41999999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.50099999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,80.462,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,84.278,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,90.372,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,81.694,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,106.96700000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,77.137,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,81.077,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,69.517,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.488,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,105.041,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.051,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.152,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.97,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.783,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.941,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.217,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.929,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.753,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.41799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.083,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,592.131,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.87,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.54100000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,83.163,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.801,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.49799999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.657,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,89.929,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,103.28,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,88.557,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,202.785,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.10900000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.06400000000001,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,96.003,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.09899999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.425,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,93.741,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,86.65299999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,91.205,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,69.82199999999999,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,80.028,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,87.202,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,82.673,1,1024,ea1_to_we1_pubsub_latency_results.csv
pubsub,us-east1->us-west1,10240,5.0,85.232,1,1024,ea1_to_we1_pubsub_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.202,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.064,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.258,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.055,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.389,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.189,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.455,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,59.474,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.86,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.809,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,74.35600000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.80600000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.501,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,80.019,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.508,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.01,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.95899999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.833,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,72.94200000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.993,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.72200000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.378,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.951,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,87.354,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,72.419,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.09700000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.32599999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.496,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.931,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.23899999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.717,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,87.946,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.455,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.168,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.507,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.08699999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.31800000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.203,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.323,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,54.9,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,83.107,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,76.822,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
